transaction_id,amount,user_id,service,service_type,payment_status,reason,date
RCG_AF4ABF780CA6,1679.73,PP1086643,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-07-06
RCG_D16EF6450907,70.84,PP1065628,Recharge_Bills,Dth,Successful,Successful,2024-10-30
RCG_80B484D162E7,1155.21,PP1092562,Recharge_Bills,Cable Tv,Successful,Successful,2024-05-16
RCG_63663E2857A4,467.88,Unknown,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-05-12
RCG_71AAB0B500DF,1079.45,PP1076582,Recharge_Bills,Cable Tv,Successful,Successful,2024-07-29
RCG_2A19913EDE72,1433.8,PP0008616,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-01-02
RCG_D1F51B0E23FC,1854.48,PP0023494,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-08-02
RCG_4B8183651781,597.44,PP1089864,Recharge_Bills,Dth,Successful,Successful,2024-10-28
RCG_768FEEFE5326,330.34,PP1085235,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-05-13
RCG_90B8153655F6,1247.57,PP1066975,Recharge_Bills,Dth,Successful,Successful,2024-01-29
RCG_63BC59035C25,1633.73,PP1095362,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-10-29
RCG_E312A733A8BA,141.5,PP1083611,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-02-03
RCG_F52A744FEF78,100.48,PP0027673,Recharge_Bills,Cable Tv,Successful,Successful,2024-11-02
RCG_C48C19C67C03,675.48,PP0035546,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-01-09
RCG_4FB808E309ED,1680.8,PP0025974,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-11-29
RCG_42D5422267A8,667.88,PP1055355,Recharge_Bills,Dth,Successful,Successful,2024-01-20
RCG_A9F4D0B85640,1734.28,PP0029937,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-06-29
RCG_706AA31BB052,1814.48,PP0038015,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-01-26
RCG_00D6885119E3,1091.7,PP1089609,Recharge_Bills,Dth,Successful,Successful,2024-04-06
RCG_BC96A38D14A7,685.56,PP0004653,Recharge_Bills,Cable Tv,Successful,Successful,2024-06-19
RCG_1201AB98BD81,1060.23,PP1063102,Recharge_Bills,Cable Tv,Successful,Successful,2024-10-10
RCG_ABC080A9C01A,777.25,PP0047522,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-03-22
RCG_8AABA3E2A903,680.96,PP0031265,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-02-26
RCG_EC0E4830004B,1298.06,PP1096831,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-03-18
RCG_1704D31BA8E7,614.73,PP1057340,Recharge_Bills,Cable Tv,Successful,Successful,2024-05-06
RCG_ABA5741A7C02,1051.76,PP0021083,Recharge_Bills,Mobile Recharge,Successful,Unknown,2024-02-04
RCG_A7D1B09B27CB,204.41,PP0035296,Recharge_Bills,Dth,Successful,Successful,2024-09-04
RCG_C0DDE42D588B,619.58,PP0040621,Recharge_Bills,Cable Tv,Successful,Successful,2024-07-19
RCG_77990B338FF6,1151.6,PP0019310,Recharge_Bills,Dth,Successful,Successful,2024-11-02
RCG_8741D274FD42,1823.0,PP1094299,Recharge_Bills,Dth,Successful,Successful,2024-01-16
RCG_7AEDD85DA3F2,342.35,PP1055888,Recharge_Bills,Dth,Successful,Successful,2024-10-02
RCG_739144C6B769,621.85,PP1077220,Recharge_Bills,Cable Tv,Successful,Successful,2024-11-03
RCG_3BD3BEB5B2F1,276.97,PP1076437,Recharge_Bills,Cable Tv,Successful,Successful,2024-08-27
RCG_236A4C100070,1109.77,PP1098133,Recharge_Bills,Mobile Recharge ,Successful,Successful,2024-04-18
RCG_89FCFE4A3EA8,1875.89,PP1098052,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-01-24
RCG_9CC264CF1689,1725.71,PP0024845,Recharge_Bills,Cable Tv,Successful,Successful,2024-09-27
RCG_83E2AE190549,481.13,PP1101686,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-06-04
RCG_DB72B7327BE2,1405.73,PP0026375,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-05-22
RCG_D3E97372FD2F,511.33,PP1075618,Recharge_Bills,Cable Tv,Successful,Successful,2024-05-23
RCG_BE1CFC1D9C57,1266.52,PP0047496,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-07-14
RCG_C51FAB2638D0,1047.96,PP1103660,Recharge_Bills,Dth,Successful,Successful,2024-09-15
RCG_C4007B721DA0,1316.78,PP0047552,Recharge_Bills,Cable Tv,Successful,Successful,2024-01-22
RCG_06FEF72BB8FA,217.68,PP0036485,Recharge_Bills,Dth,Successful,Successful,2024-03-30
RCG_B4CB16C0D183,1041.91,PP0025462,Recharge_Bills,Cable Tv,Successful,Successful,2024-01-26
RCG_28A6273FB3DE,179.19,PP0043215,Recharge_Bills,Cable Tv,Successful,Successful,2024-05-11
RCG_3FB45C40326B,1609.7,PP0006186,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-02-25
RCG_0236C3727ED7,1339.22,PP1106130,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-10-22
RCG_CB2DB5CD65CD,1663.11,PP1059048,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-08-30
RCG_D06C91B92EBD,1668.28,PP1091797,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-05-30
RCG_9C09B1D7441B,760.81,PP0042516,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-02-13
RCG_5E7D36AFF44A,1693.19,PP1063913,Recharge_Bills,Mobile Recharge,Failed,Wrong PIN,2024-09-16
RCG_67CEB92D786D,753.26,PP0043622,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-06-30
RCG_206555D176C5,863.26,PP1054266,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-12-18
RCG_8D7EDA91CFC7,1713.12,PP1101995,Recharge_Bills,Dth,Successful,Successful,2024-12-06
RCG_A9D3A08006B6,518.05,PP0015034,Recharge_Bills,Cable Tv,Successful,Successful,2024-08-12
RCG_2B77E8C4ED34,1511.11,PP0025175,Recharge_Bills,Mobile Recharge,Successful,Unknown,2024-07-07
RCG_3906DED5234D,1385.82,PP1103556,Recharge_Bills,Cable Tv,Successful,Successful,2024-02-14
RCG_49BE160E58EC,836.58,PP0048551,Recharge_Bills,Cable Tv,Successful,Successful,2024-10-05
RCG_0CF62A251BC7,1629.58,PP0042156,Recharge_Bills,Dth,Successful,Successful,2024-08-28
RCG_792D6751AC7E,1407.69,PP0015805,Recharge_Bills,Cable Tv,Successful,Successful,2024-07-03
RCG_A3A4ECE58B9C,235.2,PP0000636,Recharge_Bills,Dth,Successful,Successful,2024-10-14
RCG_A5C867673430,1255.58,PP0044747,Recharge_Bills,Cable Tv,Successful,Successful,2024-10-04
RCG_6D29BDE92637,423.41,PP1106047,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-02-17
RCG_3B4C636A9985,1354.02,PP1050084,Recharge_Bills,Dth,Successful,Successful,2024-07-23
RCG_A9C2FAA40565,732.66,PP1056739,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-01-23
RCG_152758A0F5C7,1584.32,PP1088028,Recharge_Bills,Mobile Recharge,Successful,Unknown,2024-09-22
RCG_01BB4807827A,965.59,PP0040320,Recharge_Bills,Cable Tv,Successful,Successful,2024-06-06
RCG_FDB3AB467AC8,1521.26,PP0004122,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-11-26
RCG_3011DC6DD6ED,1030.72,PP1094782,Recharge_Bills,Dth,Successful,Successful,2024-03-16
RCG_3AC157C2C71A,597.41,PP1063715,Recharge_Bills,Dth,Successful,Successful,2024-02-18
RCG_05C7AB245F25,1832.23,PP1059026,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-06-02
RCG_6DE689EA3554,758.12,PP1095680,Recharge_Bills,Cable Tv,Failed,Wrong PIN,2024-04-21
RCG_F03E6C738FF2,1014.3,PP1101597,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-06-04
RCG_ADA723CF82D5,237.86,PP0003124,Recharge_Bills,Cable Tv,Successful,Successful,2024-08-12
RCG_87F82D85E4FD,1881.32,PP1049177,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-10-14
RCG_808D593DE6D7,1993.44,PP1056204,Recharge_Bills,Fastag Recharge,Unknown,Successful,2024-08-26
RCG_FF397A7E9CAE,1011.37,PP1059591,Recharge_Bills,Cable Tv,Successful,Successful,2024-03-04
RCG_44FA33A7681B,1167.78,PP1087288,Recharge_Bills,Cable Tv,Successful,Successful,2024-02-03
RCG_7644276F3523,1222.07,PP1065345,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-08-25
RCG_5BCE72A55524,1933.83,PP1103490,Recharge_Bills,Mobile Recharge ,Successful,Successful,2024-07-31
RCG_3D5D42B1D685,1707.8,PP1054907,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-10-02
RCG_76194B745304,838.86,PP0020896,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-08-08
RCG_EA73048231E9,115.17,Unknown,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-02-04
RCG_61AE9ADF54DC,1825.41,PP1100892,Recharge_Bills,Cable Tv,Successful,Successful,2024-07-01
RCG_E171129154C7,1976.81,PP0017471,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-04-13
RCG_FFFEB50D9742,1015.88,PP1071155,Recharge_Bills,Dth,Successful,Successful,2024-11-01
RCG_0C50D64C23A3,180.91,PP1088241,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-11-02
RCG_AB49E45DA63B,1241.39,PP1064523,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-11-02
RCG_933F1A70A946,1014.3,PP0040054,Recharge_Bills,Cable Tv,Successful,Successful,2024-08-10
RCG_502466B0B852,747.28,PP1104914,Recharge_Bills,Dth,Successful,Successful,2024-08-22
RCG_16B08291B8F2,829.4,PP1060322,Recharge_Bills,Cable Tv,Successful,Successful,2024-09-06
RCG_0A80FCB9D532,349.02,PP0045825,Recharge_Bills,Dth,Successful,Successful,2024-04-26
RCG_D81B04E0283A,1515.66,PP0024594,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-01-06
RCG_F85FA99E2E7A,876.73,PP0010935,Recharge_Bills,Dth,Successful,Successful,2024-02-29
RCG_807055DD5669,366.52,PP1053549,Recharge_Bills,Cable Tv,Successful,Successful,2024-08-09
RCG_4F1BF0D1C718,1741.04,PP1063658,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-07-08
RCG_681C96B81045,466.28,PP1084608,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-10-17
RCG_2F19F953A1E6,139.75,PP1056623,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-10-11
RCG_1AF0D883E395,1530.21,Unknown,Recharge_Bills,Cable Tv,Successful,Successful,2024-08-09
RCG_A1749DE6C8C1,151.13,PP1102312,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-02-23
RCG_94135902F444,26.84,PP1054429,Recharge_Bills,Cable Tv,Failed,Insufficient amount,2024-05-01
RCG_AF241C33168F,1069.97,PP0005968,Recharge_Bills,Dth,Successful,Successful,2024-08-19
RCG_E03A363F2E91,465.04,PP0017896,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-03-13
RCG_DC26DB0895F4,260.06,PP0013064,Recharge_Bills,Dth,Successful,Successful,2024-02-21
RCG_82F8294F4C2B,1738.34,PP1088623,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-12-27
RCG_EAC411C69453,1216.88,PP1072956,Recharge_Bills,Dth,Successful,Successful,2024-01-01
RCG_0FEAB73ADADA,138.31,PP1077790,Recharge_Bills,Cable Tv,Successful,Successful,2024-04-01
RCG_D5BE1524A0DC,1917.48,PP0039458,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-09-16
RCG_F0B1BCBA7C70,502.24,PP0036450,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-08-02
RCG_2F7925FE0D6D,1291.44,PP0014083,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-01-23
RCG_282395384D5F,1654.06,PP1087002,Recharge_Bills,Cable Tv,Successful,Successful,2024-10-30
RCG_7E805677CE5C,1955.96,PP1101328,Recharge_Bills,Fastag Recharge,Unknown,Successful,2024-08-27
RCG_34E0244B7ACA,1291.13,PP0017929,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-06-19
RCG_A3FF8E86162F,1902.81,PP1062095,Recharge_Bills,Dth,Successful,Unknown,2024-06-19
RCG_5B415FEF3986,98.99,PP1060094,Recharge_Bills,Cable Tv,Successful,Successful,2024-09-03
RCG_83DF0EB19110,1505.16,PP0049162,Recharge_Bills,Dth,Successful,Successful,2024-03-31
RCG_D21EC2DCAAF4,1633.63,PP1071434,Recharge_Bills,Mobile Recharge,Failed,Insufficient amount,2024-09-03
RCG_32566C9EFD0E,345.7,PP0047926,Recharge_Bills,Cable Tv,Successful,Successful,2024-07-10
RCG_117E11FBB797,410.43,PP0042362,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-01-02
RCG_5B4FEFB4F42D,1687.66,PP0024780,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-09-24
RCG_7318BD026CEA,1214.93,PP1069922,Recharge_Bills,Dth,Successful,Successful,2024-01-03
RCG_8C5381E6FD27,416.22,PP1052173,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-06-02
RCG_4F350486B1AE,647.38,PP1078596,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-07-01
RCG_44400DF002D3,1876.38,PP0033288,Recharge_Bills,Cable Tv,Successful,Successful,2024-06-25
RCG_D092B2138BF4,1767.45,PP1107416,Recharge_Bills,Dth ,Successful,Successful,2024-12-18
RCG_A4D5E72B3C36,171.08,PP0047746,Recharge_Bills,Cable Tv ,Successful,Successful,2024-12-25
RCG_08FA1926AB23,730.95,PP0015862,Recharge_Bills,Fastag Recharge,Successful,Unknown,2024-03-17
RCG_C8B97038FD82,1230.58,PP0040961,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-09-24
RCG_23130B07DC30,1556.73,PP0013520,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-11-23
RCG_6B4D0B00B9E0,1287.73,PP1052487,Recharge_Bills,Dth,Successful,Successful,2024-05-01
RCG_7ED911A6A45F,337.05,PP0041786,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-04-03
RCG_736896D47041,1553.81,PP0002498,Recharge_Bills,Cable Tv,Successful,Successful,2024-08-25
RCG_8CEA5D5D3FFD,666.11,PP0016482,Recharge_Bills,Dth,Successful,Successful,2024-12-13
RCG_89E2020DB776,472.1,PP0013819,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-12-28
RCG_E6EEAE31D375,1300.2,PP0010634,Recharge_Bills,Cable Tv,Successful,Successful,2024-11-09
RCG_DDB022B76662,197.49,PP0022417,Recharge_Bills,Cable Tv,Successful,Successful,2024-12-08
RCG_E7A36FCFDAA0,454.23,PP0007663,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-12-21
RCG_6DFB55C2121F,1665.94,PP1055433,Recharge_Bills,Cable Tv,Successful,Successful,2024-11-28
RCG_68CF2AB82C5D,306.45,PP1066825,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-01-05
RCG_47ACF80FC6D7,275.91,PP1102594,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-04-29
RCG_20A50D2CB8F5,1285.67,PP0047127,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-03-10
RCG_C690BB404909,1226.72,Unknown,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-05-18
RCG_E468ADC26C7F,1108.81,PP1090803,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-05-08
RCG_8A6FE8DE29F7,1153.93,PP0021270,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-08-21
RCG_88EA8E1DE46A,1014.3,PP0011692,Recharge_Bills,Cable Tv,Successful,Successful,2024-08-10
RCG_C57A9C02BC17,543.09,PP0038802,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-07-07
RCG_C5118F36C266,1503.98,PP1052982,Recharge_Bills,Dth,Successful,Successful,2024-03-13
RCG_865E5496F028,1452.37,PP1074303,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-07-01
RCG_3E1A71774E76,1230.93,PP1104063,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-03-09
RCG_E4C0D1FDBA39,208.02,PP1052905,Recharge_Bills,Cable Tv,Successful,Successful,2024-09-24
RCG_BAE182AC1A6E,855.98,PP0009654,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-02-14
RCG_79AB74A459F7,1306.71,PP1052106,Recharge_Bills,Dth,Successful,Successful,2024-10-12
RCG_892DA2EB4761,151.36,Unknown,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-12-07
RCG_E20DF490AC75,1266.12,PP1105137,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-12-19
RCG_11859D59FD57,1014.3,PP1107550,Recharge_Bills,Fastag Recharge ,Successful,Successful,2024-05-01
RCG_1EA896555053,25.53,PP1068186,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-01-11
RCG_8A11650FB884,1204.58,PP1051962,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-02-04
RCG_5A5808446C23,867.81,PP1084384,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-09-07
RCG_AE08DF04E0CD,1802.81,PP0012288,Recharge_Bills,Cable Tv,Successful,Successful,2024-09-17
RCG_D8410D8F8E97,664.68,PP1096491,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-11-15
RCG_F6C3E254F50B,1822.16,PP0017245,Recharge_Bills,Cable Tv,Successful,Successful,2024-02-07
RCG_A9998CBFBB8E,876.85,PP1094082,Recharge_Bills,Fastag Recharge,Successful,Unknown,2024-07-27
RCG_FDB45FAE8E4E,1287.28,PP1087354,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-12-28
RCG_8211D8DC8070,1831.05,PP0022169,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-01-17
RCG_0DF88AB940A4,937.9,PP1064819,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-08-12
RCG_0F10054D9DAD,151.64,PP1069743,Recharge_Bills,Dth,Successful,Successful,2024-11-24
RCG_C7B18E2BD7CE,71.62,PP1099068,Recharge_Bills,Cable Tv,Successful,Successful,2024-03-23
RCG_7990995B7C94,1955.26,PP1069762,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-07-06
RCG_4B40B5023C34,1771.89,PP1104845,Recharge_Bills,Fastag Recharge,Failed,Server error,2024-11-08
RCG_029AEE7D3554,1206.64,PP1070572,Recharge_Bills,Dth,Successful,Successful,2024-05-19
RCG_F75B3B31B121,626.6,PP1062320,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-01-19
RCG_EEDDBCD920F1,1952.38,PP1077642,Recharge_Bills,Dth,Successful,Successful,2024-02-10
RCG_C7E17461A866,632.97,PP1066375,Recharge_Bills,Dth,Successful,Successful,2024-11-27
RCG_4C29AC7D8C35,1287.22,PP0047278,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-09-13
RCG_ABA79C798473,154.93,PP0024091,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-10-07
RCG_D14E2E64D89F,991.64,PP0019335,Recharge_Bills,Cable Tv,Successful,Successful,2024-07-31
RCG_4C6D2BB88516,666.87,PP0041755,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-11-30
RCG_B2AC801452B7,1473.78,PP1083203,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-10-01
RCG_BC3659F6C0BD,381.4,Unknown,Recharge_Bills,Cable Tv,Failed,Insufficient amount,2024-03-15
RCG_D40081039484,1706.46,PP0014126,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-04-18
RCG_F737CB9455D9,418.11,PP0035536,Recharge_Bills,Cable Tv,Successful,Successful,2024-12-17
RCG_9103395FAAD8,516.08,PP1087087,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-02-09
RCG_9D9873B2BA0A,1053.48,PP1104386,Recharge_Bills,Mobile Recharge,Failed,Insufficient amount,2024-09-18
RCG_7562D0DF7EAE,313.15,Unknown,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-07-02
RCG_785F792736A9,1664.67,PP0000223,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-04-03
RCG_8ED53EAAB443,517.11,PP1086458,Recharge_Bills,Cable Tv,Successful,Successful,2024-03-21
RCG_E26D7A8F650F,1518.96,PP1087611,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-08-11
RCG_2F2E851AC3E2,101.89,PP1077391,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-04-12
RCG_18E4F802CC54,550.47,PP1053881,Recharge_Bills,Cable Tv,Successful,Successful,2024-04-04
RCG_5FB0CDBF6BB2,1150.24,PP0001666,Recharge_Bills,Cable Tv,Successful,Successful,2024-07-07
RCG_B375A54B1287,1204.86,PP1066280,Recharge_Bills,Cable Tv,Successful,Successful,2024-12-12
RCG_EF68C93BA68E,961.16,PP0018860,Recharge_Bills,Cable Tv,Successful,Successful,2024-06-28
RCG_01B180B62D93,1014.3,PP1096157,Recharge_Bills,Fastag Recharge,Unknown,Successful,2024-06-24
RCG_66A846469293,1338.11,PP1094722,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-06-09
RCG_F45B68CB7E60,1082.16,PP1061748,Recharge_Bills,Dth,Successful,Successful,2024-10-10
RCG_D7C825638547,1854.73,PP0018218,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-02-19
RCG_E1E3654E3805,1301.3,PP1088458,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-10-02
RCG_D96A693C6406,320.61,Unknown,Recharge_Bills,Dth,Successful,Successful,2024-07-07
RCG_4ED96EE8A0D7,1335.71,PP0035726,Recharge_Bills,Dth,Successful,Successful,2024-08-31
RCG_D83A4AFBCFB5,1973.98,PP0011067,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-03-21
RCG_6E0F50EB5864,1852.4,PP1102520,Recharge_Bills,Cable Tv,Successful,Successful,2024-02-10
RCG_C4403D544CDA,1613.48,PP0047128,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-02-12
RCG_CC69BBBEC519,1387.52,PP1099693,Recharge_Bills,Dth,Successful,Successful,2024-09-27
RCG_AFFEB2EE17B5,1100.6,PP0031821,Recharge_Bills,Dth,Successful,Successful,2024-12-15
RCG_D0E9F701F950,1099.75,PP1062374,Recharge_Bills,Cable Tv,Successful,Successful,2024-07-16
RCG_91821057B230,1458.05,PP0007696,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-03-26
RCG_3513FBAD2A4E,1549.39,PP0038854,Recharge_Bills,Cable Tv,Successful,Successful,2024-02-20
RCG_2D908A77ABE5,1558.95,PP0013530,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-08-12
RCG_543607A35703,1076.98,PP1055216,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-06-05
RCG_16DE2359D6F7,768.47,PP1059415,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-01-21
RCG_DA9FF8D2471D,1172.55,PP0045602,Recharge_Bills,Cable Tv,Successful,Successful,2024-12-10
RCG_0635B1104B1B,202.51,PP1080909,Recharge_Bills,Mobile Recharge,Failed,Insufficient amount,2024-12-09
RCG_BE399C0B5569,292.39,PP1050618,Recharge_Bills,Cable Tv,Successful,Unknown,2024-09-22
RCG_62379B1661BE,834.85,PP1057054,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-12-05
RCG_698C92CC4CC4,1809.48,PP1070134,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-05-06
RCG_1013E8689451,1667.77,PP0014400,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-05-25
RCG_7E265D68F370,853.55,Unknown,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-07-13
RCG_1F3A314FA40A,1653.27,PP0002097,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-09-16
RCG_032CDCC1BFE0,1959.59,PP0047895,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-08-05
RCG_1EBC6A50BA86,1036.14,PP1075529,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-05-02
RCG_26034DA7A2E3,1476.43,PP0023894,Recharge_Bills,Cable Tv,Successful,Successful,2024-07-11
RCG_C75A6B4B08D4,341.43,PP0022647,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-11-28
RCG_26D56926FCCE,795.77,PP0016379,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-09-07
RCG_A064860A4970,786.85,PP0033259,Recharge_Bills,Dth,Successful,Unknown,2024-05-27
RCG_CC0CBD895715,697.04,PP1057189,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-07-22
RCG_A82E9720D664,1263.06,PP0018823,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-06-05
RCG_42E66F888687,1052.81,PP0009670,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-05-29
RCG_AE66F9A39662,217.47,PP1071917,Recharge_Bills,Cable Tv,Successful,Unknown,2024-06-23
